FilePath,FileName,NEVdate,NumGoodChannels,SNRallchannels,SNRgoodchannels
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160623-115344\,20160623-115344-001.nev,2016623,84,2.30825741955603,2.28018418320836
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160627-113755\,20160627-113755-001.nev,2016627,87,2.65097577032404,2.56191853980066
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160701-112936\,20160701-112936-001.nev,201671,87,2.3030904763697,2.36756613258329
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160705-114827\,20160705-114827-001.nev,201675,87,2.30315273535155,2.26380937457478
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160707-113333\,20160707-113333-001.nev,201677,85,2.54420192758764,2.48557202703518
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160711-112503\,20160711-112503-001.nev,2016711,85,2.59194855780411,2.48169942112538
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160714-114037\,20160714-114037-001.nev,2016714,86,2.19951549660491,2.18058239588321
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160718-112120\,20160718-112120-001.nev,2016718,86,2.21586020664536,2.22826989225103
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160721-114401\,20160721-114401-001.nev,2016721,87,2.29523621111338,2.31623491546708
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160725-115502\,20160725-115502-001.nev,2016725,87,2.46055618213201,2.44589161580237
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160728-112654\,20160728-112654-001.nev,2016728,87,2.58964645083187,2.50585444342235
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160801-113413\,20160801-113413-001.nev,201681,87,2.72490164516753,2.61607045950388
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160804-111509\,20160804-111509-001.nev,201684,86,2.48734904375644,2.52344336577585
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160809-113003\,20160809-113003-001.nev,201689,88,2.579443252963,2.52585080292246
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160811-113042\,20160811-113042-001.nev,2016811,88,2.57615131253793,2.5485783469456
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160815-111358\,20160815-111358-001.nev,2016815,86,2.59320653368987,2.54168762924792
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160824-112602\,20160824-112602-001.nev,2016824,85,2.38823328286355,2.30465422176945
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160830-115056\,20160830-115056-001.nev,2016830,84,2.51835555506435,2.43099354767406
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160901-113650\,20160901-113650-001.nev,201691,87,2.58932078555784,2.56960668214371
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160906-114838\,20160906-114838-001.nev,201696,86,2.53547392061442,2.47882282329895
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160908-133107\,20160908-133107-001.nev,201698,85,2.41980090318586,2.38334774027556
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160913-123520\,20160913-123520-001.nev,2016913,87,2.40336374653282,2.37688273239866
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160915-114457\,20160915-114457-001.nev,2016915,86,2.96832501943826,2.7594069805953
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160916-115911\,20160916-115911-001.nev,2016916,87,2.67962294504588,2.61798913197268
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160920-115525\,20160920-115525-001.nev,2016920,87,2.53166163941592,2.53471090609165
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160922-114442\,20160922-114442-001.nev,2016922,88,2.69705017673493,2.69396090160246
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160927-113742\,20160927-113742-001.nev,2016927,88,2.38110812759163,2.43754579956107
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160928-112906\,20160928-112906-001.nev,2016928,88,2.35529900762623,2.31996116262829
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161003-113309\,20161003-113309-001.nev,2016103,88,2.4695174176073,2.45739737654919
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161006-121138\,20161006-121138-001.nev,2016106,87,2.42423354356774,2.4114987505035
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161017-115915\,20161017-115915-001.nev,20161017,88,2.54927559587999,2.52784796803953
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161020-110717\,20161020-110717-001.nev,20161020,86,2.54179497701597,2.55492764727563
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161024-115346\,20161024-115346-001.nev,20161024,88,2.46062335882064,2.39269252351155
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161027-115430\,20161027-115430-001.nev,20161027,88,2.50530940001045,2.42351904791405
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161031-114445\,20161031-114445-001.nev,20161031,88,2.74433619287999,2.63904581136495
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161101-111628\,20161101-111628-001.nev,2016111,88,2.44444266143606,2.43841364829197
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161107-112044\,20161107-112044-001.nev,2016117,86,2.41818577006184,2.43116218091726
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161108-111910\,20161108-111910-001.nev,2016118,88,2.43901444506478,2.39404516040402
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161110-122305\,20161110-122305-001.nev,20161110,86,2.65265059494799,2.59361521675535
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161117-122618\,20161117-122618-001.nev,20161117,88,2.70472055797022,2.56729317738863
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161121-113911\,20161121-113911-001.nev,20161121,87,2.85749065408016,2.74378529605883
